i_user_id,i_username,i_display_color,i_badge_names,i_badge_titles,i_badge_versions,i_user_status,j_streamer,k_emote_name,t_timestamp,t_time_text,t_seconds,vod_id,match_title
453288299,my_l7l_fr1end,#FF0000,"","","",,esl_dota2,BatChest,2021-12-17T22:57:45.589+05:30,3:22:31,12151,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
,,#C12121,premium,Prime Gaming,1,,esl_dota2,LUL,2021-12-17T22:58:06.791+05:30,3:22:53,12173,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
162295437,mega_upload,#DAA520,"","","",,esl_dota2,DansGame,2021-12-17T22:58:13.513+05:30,3:22:59,12179,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
146809333,delvorktv,#D2691E,"","","",,esl_dota2,LUL,2021-12-17T22:58:18.438+05:30,3:23:04,12184,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
22359889,tioga060,#007F99,premium,Prime Gaming,1,,esl_dota2,lukilu2,2021-12-17T22:58:23.224+05:30,3:23:09,12189,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
667929898,askdjks,#8A2BE2,"","","",,esl_dota2,LUL,2021-12-17T22:58:30.502+05:30,3:23:16,12196,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
88506757,satanshumblegardengnome,#FFEA00,"","","",,esl_dota2,lukilu1,2021-12-17T22:58:31.890+05:30,3:23:18,12198,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
88506757,satanshumblegardengnome,#FFEA00,"","","",,esl_dota2,lukilu2,2021-12-17T22:58:31.890+05:30,3:23:18,12198,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
22359889,tioga060,#007F99,premium,Prime Gaming,1,,esl_dota2,lukiluRoll,2021-12-17T22:58:58.367+05:30,3:23:44,12224,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
249996571,mulespace1,,"","","",,esl_dota2,TTours,2021-12-17T22:59:13.808+05:30,3:24:00,12240,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
406614108,noobash_,#1E90FF,"","","",,esl_dota2,TTours,2021-12-17T23:00:14.015+05:30,3:25:00,12300,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
162295437,mega_upload,#DAA520,"","","",,esl_dota2,FrankerZ,2021-12-17T23:02:25.311+05:30,3:27:11,12431,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
505817978,fandebenjazpromedio,#8A2BE2,"","","",,esl_dota2,LUL,2021-12-17T23:03:48.995+05:30,3:28:35,12515,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
725562334,maym17,,predictions,Predicted Blue (1),blue-1,,esl_dota2,<3,2021-12-17T23:08:28.955+05:30,3:33:15,12795,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
402324781,shifyru,#FF0000,"","","",,esl_dota2,LUL,2021-12-17T23:08:44.564+05:30,3:33:30,12810,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
3272061,tacticalsanta,#FF4500,premium,Prime Gaming,1,,esl_dota2,PogChamp,2021-12-17T23:17:22.328+05:30,3:42:08,13328,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
26438344,sozased,#8A2BE2,"","","",,esl_dota2,Kreygasm,2021-12-17T23:20:14.698+05:30,3:45:00,13500,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
18645904,sneykingdota,#B800FF,partner,Verified,1,,esl_dota2,sneyLUL,2021-12-17T23:20:31.081+05:30,3:45:17,13517,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
725562334,maym17,,predictions,Predicted Blue (1),blue-1,,esl_dota2,<3,2021-12-17T23:20:36.783+05:30,3:45:23,13523,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
26438344,sozased,#8A2BE2,"","","",,esl_dota2,LUL,2021-12-17T23:20:36.892+05:30,3:45:23,13523,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
485245589,seikoia,#1E90FF,"","","",,esl_dota2,admiralHYPE,2021-12-17T23:20:46.430+05:30,3:45:32,13532,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
78675156,extraneousentity,#0000FF,"","","",,esl_dota2,HypeWant,2021-12-17T23:21:07.835+05:30,3:45:54,13554,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
171773679,ranstyle3,,"","","",,esl_dota2,SeemsGood,2021-12-17T23:21:12.054+05:30,3:45:58,13558,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
668982597,portador_de_bebalaria,,"","","",,esl_dota2,GlitchCat,2021-12-17T23:21:20.297+05:30,3:46:06,13566,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
243793788,stannyobelisk,#FF69B4,"","","",,esl_dota2,FrankerZ,2021-12-17T23:21:42.589+05:30,3:46:28,13588,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
600020552,jongbon_,#FF0000,"","","",,esl_dota2,FrankerZ,2021-12-17T23:22:13.433+05:30,3:46:59,13619,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
715311685,kernejoson,,"","","",,esl_dota2,4Head,2021-12-17T23:29:17.130+05:30,3:54:03,14043,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
427534765,alien_reg,#0000FF,"","","",,esl_dota2,hotnurR,2021-12-17T23:30:08.680+05:30,3:54:54,14094,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
129495273,half__empty,#5F9EA0,premium,Prime Gaming,1,,esl_dota2,NotLikeThis,2021-12-17T23:30:21.938+05:30,3:55:08,14108,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
37123273,mdnpascual,#FF0000,"","","",,esl_dota2,SeemsGood,2021-12-17T23:31:04.017+05:30,3:55:50,14150,1236116281,LIVE: DogChamp vs felt - DPC NA Winter Tour - DreamLeague Season 16
754374567,phongpho1975,,"","","",,esl_dota2,Jebasted,2021-12-20T19:31:02.810+05:30,3:06,186,1238858209,RERUN: Brame vs. Chicken Fighters - Game 3 - DPC WEU Winter Tour - DreamLeague Season 16
140557712,lbarbara,#FF1884,premium,Prime Gaming,1,,esl_dota2,iannihGASP,2021-12-20T20:30:39.187+05:30,1:02:42,3762,1238858209,RERUN: Brame vs. Chicken Fighters - Game 3 - DPC WEU Winter Tour - DreamLeague Season 16
438131220,r2yj2y,#FF69B4,"","","",,esl_dota2,flutteHi,2021-12-20T20:30:57.933+05:30,1:03:01,3781,1238858209,RERUN: Brame vs. Chicken Fighters - Game 3 - DPC WEU Winter Tour - DreamLeague Season 16
140557712,lbarbara,#FF1884,premium,Prime Gaming,1,,esl_dota2,iannihBLESS,2021-12-20T20:32:41.225+05:30,1:04:44,3884,1238858209,RERUN: Brame vs. Chicken Fighters - Game 3 - DPC WEU Winter Tour - DreamLeague Season 16
13735673,chit91,#008000,"","","",,esl_dota2,evoHype,2021-12-20T20:39:35.364+05:30,1:11:38,4298,1238858209,RERUN: Brame vs. Chicken Fighters - Game 3 - DPC WEU Winter Tour - DreamLeague Season 16
438131220,r2yj2y,#FF69B4,"","","",,esl_dota2,flutteHi,2021-12-20T20:39:40.129+05:30,1:11:43,4303,1238858209,RERUN: Brame vs. Chicken Fighters - Game 3 - DPC WEU Winter Tour - DreamLeague Season 16
,,#FF0000,"","","",,esl_dota2,LUL,2021-12-20T20:47:41.048+05:30,1:19:44,4784,1238858209,RERUN: Brame vs. Chicken Fighters - Game 3 - DPC WEU Winter Tour - DreamLeague Season 16
