i_user_id,i_username,i_display_color,i_badge_names,i_badge_titles,i_badge_versions,i_user_status,j_streamer,k_emote_name,t_timestamp,t_time_text,t_seconds,vod_id,match_title
279406781,armadamzk24,,"","","",,esl_dota2,Squid1,2022-01-10T15:26:16.768+05:30,5:26,326,1259185743,DPC TL;DR Podcast episode 5
279406781,armadamzk24,,"","","",,esl_dota2,Squid2,2022-01-10T15:26:16.768+05:30,5:26,326,1259185743,DPC TL;DR Podcast episode 5
279406781,armadamzk24,,"","","",,esl_dota2,Squid3,2022-01-10T15:26:16.768+05:30,5:26,326,1259185743,DPC TL;DR Podcast episode 5
279406781,armadamzk24,,"","","",,esl_dota2,Squid4,2022-01-10T15:26:16.768+05:30,5:26,326,1259185743,DPC TL;DR Podcast episode 5
426582839,appalachianman29,#5F9EA0,premium,Prime Gaming,1,,esl_dota2,turks100,2022-01-10T15:28:56.241+05:30,8:05,485,1259185743,DPC TL;DR Podcast episode 5
39404910,ydyss,#1E90FF,"","","",,esl_dota2,4Head,2022-01-10T15:44:27.791+05:30,23:37,1417,1259185743,DPC TL;DR Podcast episode 5
39404910,ydyss,#1E90FF,"","","",,esl_dota2,Kappa,2022-01-10T16:16:22.675+05:30,55:31,3331,1259185743,DPC TL;DR Podcast episode 5
186072245,mababs,,"","","",,esl_dota2,LUL,2022-01-10T16:20:32.843+05:30,59:42,3582,1259185743,DPC TL;DR Podcast episode 5
670143646,dreamwlkr,,"","","",,esl_dota2,MercyWing1,2022-01-04T14:46:56.145+05:30,34:34:49,124489,1251400748,RERUN: Brame vs. CHILLAX - Game 1 - DPC WEU Winter Tour - DreamLeague Season 16
670143646,dreamwlkr,,"","","",,esl_dota2,mikuvaLove,2022-01-04T14:46:56.145+05:30,34:34:49,124489,1251400748,RERUN: Brame vs. CHILLAX - Game 1 - DPC WEU Winter Tour - DreamLeague Season 16
670143646,dreamwlkr,,"","","",,esl_dota2,MercyWing2,2022-01-04T14:46:56.145+05:30,34:34:49,124489,1251400748,RERUN: Brame vs. CHILLAX - Game 1 - DPC WEU Winter Tour - DreamLeague Season 16
732355082,daxistz,#0000FF,"","","",,esl_dota2,TombRaid,2022-01-04T16:09:11.372+05:30,35:57:04,129424,1251400748,RERUN: Brame vs. CHILLAX - Game 1 - DPC WEU Winter Tour - DreamLeague Season 16
194300897,cybermonku,#B22222,glitchcon2020,GlitchCon 2020,1,,esl_dota2,Jebaited,2022-01-05T02:02:28.559+05:30,45:50:21,165021,1251400748,RERUN: Brame vs. CHILLAX - Game 1 - DPC WEU Winter Tour - DreamLeague Season 16
177478544,skivah,,"","","",,esl_dota2,BibleThump,2022-04-11T14:27:18.728+05:30,22:14,1334,1452853820,TL;DR Podcast
177478544,skivah,,"","","",,esl_dota2,LUL,2022-04-11T14:27:41.192+05:30,22:36,1356,1452853820,TL;DR Podcast
702368890,whiskygt_,#FF0000,"","","",,esl_dota2,LUL,2022-04-11T14:28:13.600+05:30,23:08,1388,1452853820,TL;DR Podcast
87128220,krebzyo,#FF69B4,"","","",,esl_dota2,LUL,2022-04-11T14:34:48.080+05:30,29:43,1783,1452853820,TL;DR Podcast
772294178,asmodeus_spectra,#FF69B4,"","","",,esl_dota2,rvgeHey,2022-04-11T14:36:10.588+05:30,31:05,1865,1452853820,TL;DR Podcast
732423708,kaungsattoo12,,"","","",,esl_dota2,FailFish,2022-04-11T14:49:13.435+05:30,44:08,2648,1452853820,TL;DR Podcast
732423708,kaungsattoo12,,"","","",,esl_dota2,EleGiggle,2022-04-11T14:49:28.721+05:30,44:24,2664,1452853820,TL;DR Podcast
673043111,crazy11444,,"","","",,esl_dota2,HeyGuys,2022-03-14T15:25:09.526+05:30,18:50,1130,1425425534,LIVE: DPC NA Closed Qualifiers - Mystery Machine vs Team Serpent
142851213,gggeeh,,"","","",,esl_dota2,<3,2022-03-14T15:26:34.912+05:30,20:16,1216,1425425534,LIVE: DPC NA Closed Qualifiers - Mystery Machine vs Team Serpent
47873124,dakotaguy,#9F0F59,partner,Verified,1,,esl_dota2,Kreygasm,2022-03-14T15:42:57.229+05:30,36:38,2198,1425425534,LIVE: DPC NA Closed Qualifiers - Mystery Machine vs Team Serpent
60366527,xrai_zl,#0000FF,"","","",,esl_dota2,LUL,2022-03-14T15:52:20.498+05:30,46:01,2761,1425425534,LIVE: DPC NA Closed Qualifiers - Mystery Machine vs Team Serpent
554610928,rennonnow,#5F9EA0,"","","",,esl_dota2,<3,2022-03-14T15:56:51.928+05:30,50:33,3033,1425425534,LIVE: DPC NA Closed Qualifiers - Mystery Machine vs Team Serpent
105291621,dnd_danil,#008000,"","","",,esl_dota2,pokrov1Wow,2022-01-14T22:53:02.203+05:30,26:35,1595,1263727523,RERUN: Tundra Esports vs. Nigma Galaxy - Game 1 - DPC WEU Winter Tour - DreamLeague Season 16
691562955,jlafrdlg04,#FF69B4,"","","",,esl_dota2,buddhaCheer,2022-01-15T00:15:47.861+05:30,1:49:21,6561,1263727523,RERUN: Tundra Esports vs. Nigma Galaxy - Game 1 - DPC WEU Winter Tour - DreamLeague Season 16
495659249,jasonacejack,#FF0000,"","","",,esl_dota2,HSWP,2022-01-15T04:15:36.344+05:30,5:49:09,20949,1263727523,RERUN: Tundra Esports vs. Nigma Galaxy - Game 1 - DPC WEU Winter Tour - DreamLeague Season 16
753758850,huhmiraaoi1m,#5F9EA0,"","","",,esl_dota2,mskIMPOSSIBLE,2022-01-15T05:34:41.944+05:30,7:08:15,25695,1263727523,RERUN: Tundra Esports vs. Nigma Galaxy - Game 1 - DPC WEU Winter Tour - DreamLeague Season 16
562699613,dhlquiz,,vip,VIP,1,,esl_dota2,PogChamp,2022-01-15T18:08:41.930+05:30,19:42:15,70935,1263727523,RERUN: Tundra Esports vs. Nigma Galaxy - Game 1 - DPC WEU Winter Tour - DreamLeague Season 16
577129957,the_father94,,"","","",,esl_dota2,SeemsGood,2022-01-08T01:14:47.257+05:30,2:37:22,9442,1256296190,RERUN: DogChamp vs felt - Game 2 - DPC NA Winter Tour - ESL One
577129957,the_father94,,"","","",,esl_dota2,Kreygasm,2022-01-08T01:15:13.530+05:30,2:37:48,9468,1256296190,RERUN: DogChamp vs felt - Game 2 - DPC NA Winter Tour - ESL One
758991998,shadow70881,,"","","",,esl_dota2,StinkyGlitch,2022-01-08T02:05:51.816+05:30,3:28:27,12507,1256296190,RERUN: DogChamp vs felt - Game 2 - DPC NA Winter Tour - ESL One
,,,"","","",,esl_dota2,LUL,2022-01-08T11:42:00.351+05:30,13:04:35,47075,1256296190,RERUN: DogChamp vs felt - Game 2 - DPC NA Winter Tour - ESL One
562699613,dhlquiz,,vip,VIP,1,,esl_dota2,PogChamp,2022-01-08T17:59:15.398+05:30,19:21:50,69710,1256296190,RERUN: DogChamp vs felt - Game 2 - DPC NA Winter Tour - ESL One
691362788,jonilzz,,"","","",,esl_dota2,SeemsGood,2022-02-04T15:10:08.721+05:30,25:04,1504,1286641181,LIVE: DPC TL;DR Podcast
691362788,jonilzz,,"","","",,esl_dota2,LUL,2022-02-04T15:38:47.778+05:30,53:43,3223,1286641181,LIVE: DPC TL;DR Podcast
172593490,itswhoeza,#FFE743,premium,Prime Gaming,1,,esl_dota2,MaxLOL,2022-02-04T15:47:14.901+05:30,1:02:10,3730,1286641181,LIVE: DPC TL;DR Podcast
780416051,aineeinz,,"","","",,esl_dota2,<3,2022-03-21T15:28:46.164+05:30,17:17,1037,1432412068,LIVE: Stratyk Gaming vs The Mystery Machine - DPC NA Tour 2 - DreamLeague Season 17
49930535,chocowich,#1E90FF,"","","",,esl_dota2,LUL,2022-03-21T15:33:35.018+05:30,22:06,1326,1432412068,LIVE: Stratyk Gaming vs The Mystery Machine - DPC NA Tour 2 - DreamLeague Season 17
478913056,kekkek52,#2E8B57,"","","",,esl_dota2,Jebaited,2022-03-21T15:39:47.117+05:30,28:18,1698,1432412068,LIVE: Stratyk Gaming vs The Mystery Machine - DPC NA Tour 2 - DreamLeague Season 17
570672698,fertheferry,,"","","",,esl_dota2,:),2022-03-21T15:48:44.805+05:30,37:16,2236,1432412068,LIVE: Stratyk Gaming vs The Mystery Machine - DPC NA Tour 2 - DreamLeague Season 17
613412538,baby_carrrot,,"","","",,esl_dota2,:/,2022-03-21T15:51:40.094+05:30,40:11,2411,1432412068,LIVE: Stratyk Gaming vs The Mystery Machine - DPC NA Tour 2 - DreamLeague Season 17
135816919,amuzinc,#00FF7F,"","","",,esl_dota2,LUL,2022-03-21T16:02:26.395+05:30,50:57,3057,1432412068,LIVE: Stratyk Gaming vs The Mystery Machine - DPC NA Tour 2 - DreamLeague Season 17
178831157,bluntedaf,,"","","",,esl_dota2,<3,2022-03-04T14:48:59.086+05:30,3:45,225,1415033715,LIVE: DPC TL;DR Podcast
279406781,armadamzk24,,"","","",,esl_dota2,Squid1,2022-03-04T14:59:04.767+05:30,13:51,831,1415033715,LIVE: DPC TL;DR Podcast
279406781,armadamzk24,,"","","",,esl_dota2,Squid2,2022-03-04T14:59:04.767+05:30,13:51,831,1415033715,LIVE: DPC TL;DR Podcast
279406781,armadamzk24,,"","","",,esl_dota2,Squid3,2022-03-04T14:59:04.767+05:30,13:51,831,1415033715,LIVE: DPC TL;DR Podcast
279406781,armadamzk24,,"","","",,esl_dota2,Squid4,2022-03-04T14:59:04.767+05:30,13:51,831,1415033715,LIVE: DPC TL;DR Podcast
730886690,fake_is_real_,,"","","",,esl_dota2,PowerUpL,2022-03-04T14:59:44.356+05:30,14:30,870,1415033715,LIVE: DPC TL;DR Podcast
730886690,fake_is_real_,,"","","",,esl_dota2,EntropyWins,2022-03-04T14:59:44.356+05:30,14:30,870,1415033715,LIVE: DPC TL;DR Podcast
