i_user_id,i_username,i_display_color,i_badge_names,i_badge_titles,i_badge_versions,i_user_status,j_streamer,k_emote_name,t_timestamp,t_time_text,t_seconds,vod_id,match_title
,,,"","","",,esl_dota2,dizzyComfy,2022-03-25T19:50:21.990+05:30,6:55,415,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
,,,"","","",,esl_dota2,dizzyHype,2022-03-25T19:50:21.990+05:30,6:55,415,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
,,,"","","",,esl_dota2,dizzyLurk,2022-03-25T19:50:21.990+05:30,6:55,415,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
754290838,r0l3s,,"","","",,esl_dota2,LUL,2022-03-25T20:01:32.618+05:30,18:05,1085,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
104021695,spacepiratenav,#8A2BE2,"","","",,esl_dota2,BabyRage,2022-03-25T20:04:18.617+05:30,20:51,1251,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
103980655,jackjofa,#00BFD7,"moderator,turbo","Moderator,Turbo","1,1",,esl_dota2,Kappa,2022-03-25T20:06:27.063+05:30,23:00,1380,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
256427372,masndog,#1E90FF,"","","",,esl_dota2,Kappa,2022-03-25T20:10:08.829+05:30,26:42,1602,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
,,#5F9EA0,"","","",,esl_dota2,jubeiPepeW,2022-03-25T20:11:18.766+05:30,27:52,1672,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
754931572,randomno5,#5F9EA0,"","","",,esl_dota2,KappaClaus,2022-03-25T20:12:11.461+05:30,28:44,1724,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
256427372,masndog,#1E90FF,"","","",,esl_dota2,WutFace,2022-03-25T20:12:13.423+05:30,28:46,1726,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
115460040,chugns,#1E90FF,"","","",,esl_dota2,Kreygasm,2022-03-25T20:13:30.581+05:30,30:03,1803,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
107599486,deadlycoai,#00FF7F,"","","",,esl_dota2,LUL,2022-03-25T20:16:04.073+05:30,32:37,1957,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
107599486,deadlycoai,#00FF7F,"","","",,esl_dota2,NotLikeThis,2022-03-25T20:17:48.220+05:30,34:21,2061,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
107599486,deadlycoai,#00FF7F,"","","",,esl_dota2,Kappa,2022-03-25T20:20:54.193+05:30,37:27,2247,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
107599486,deadlycoai,#00FF7F,"","","",,esl_dota2,LUL,2022-03-25T20:24:43.117+05:30,41:16,2476,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
197577053,ogkushiiiii,,"","","",,esl_dota2,LUL,2022-03-25T20:26:22.946+05:30,42:56,2576,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
107599486,deadlycoai,#00FF7F,"","","",,esl_dota2,LUL,2022-03-25T20:28:30.481+05:30,45:03,2703,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
90998494,cockwelil,,"","","",,esl_dota2,LUL,2022-03-25T20:28:59.073+05:30,45:32,2732,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
689245027,sechnq,#8A2BE2,glhf_pledge,GLHF Pledge,1,,esl_dota2,:D,2022-03-25T20:29:01.887+05:30,45:35,2735,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
250626562,stormpainter,#1E90FF,glhf_pledge,GLHF Pledge,1,,esl_dota2,NotLikeThis,2022-03-25T20:29:14.666+05:30,45:47,2747,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
112376677,dyse,#00D8D6,"","","",,esl_dota2,:),2022-03-25T20:29:43.163+05:30,46:16,2776,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
650545887,polittikal,,"","","",,esl_dota2,LUL,2022-03-25T20:29:46.367+05:30,46:19,2779,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
650545887,polittikal,,"","","",,esl_dota2,Kappa,2022-03-25T20:29:46.367+05:30,46:19,2779,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
689245027,sechnq,#8A2BE2,glhf_pledge,GLHF Pledge,1,,esl_dota2,:D,2022-03-25T20:30:04.158+05:30,46:37,2797,1436483801,LIVE: felt vs Black N Yellow - ESL One DPC NA Spring
