i_user_id,i_username,i_display_color,i_badge_names,i_badge_titles,i_badge_versions,i_user_status,j_streamer,k_emote_name,t_timestamp,t_time_text,t_seconds,vod_id,match_title
154525391,comment_jung,,moments,Moments Badge - Tier 2,2,,esl_dota2,LUL,2025-01-08T08:14:54.181+05:30,43:31,2611,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
688675089,meti_raven,,"","","",,esl_dota2,esldota2TF_BW,2025-01-08T08:16:39.580+05:30,45:16,2716,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
401306771,jandreittv,,"","","",,esl_dota2,:(,2025-01-08T08:22:31.280+05:30,51:08,3068,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
510229504,mechanic92,#FF0000,"","","",,esl_dota2,BabyRage,2025-01-08T08:28:17.201+05:30,56:54,3414,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
475774790,widjing,#8A2BE2,moments,Moments Badge - Tier 1,1,,esl_dota2,zoepigWater,2025-01-08T08:34:08.837+05:30,1:02:46,3766,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
79854195,flamiohotman,#FF0000,"","","",,esl_dota2,:D,2025-01-08T08:34:11.080+05:30,1:02:48,3768,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
475774790,widjing,#8A2BE2,moments,Moments Badge - Tier 1,1,,esl_dota2,Kreygasm,2025-01-08T08:34:53.930+05:30,1:03:31,3811,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
209781734,rreddzen,#FF0000,"","","",,esl_dota2,LUL,2025-01-08T08:35:21.459+05:30,1:03:58,3838,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
475774790,widjing,#8A2BE2,moments,Moments Badge - Tier 1,1,,esl_dota2,LUL,2025-01-08T08:35:44.683+05:30,1:04:21,3861,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
794942688,arbotg,#8A2BE2,"","","",,esl_dota2,SeemsGood,2025-01-08T08:35:45.891+05:30,1:04:23,3863,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
1137517988,egor247825,,"","","",,esl_dota2,bleedPurple,2025-01-08T08:36:41.149+05:30,1:05:18,3918,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
1137517988,egor247825,,"","","",,esl_dota2,NotLikeThis,2025-01-08T08:36:41.149+05:30,1:05:18,3918,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
1137517988,egor247825,,"","","",,esl_dota2,LUL,2025-01-08T08:36:41.149+05:30,1:05:18,3918,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
1137517988,egor247825,,"","","",,esl_dota2,<3,2025-01-08T08:36:41.149+05:30,1:05:18,3918,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
1137517988,egor247825,,"","","",,esl_dota2,ResidentSleeper,2025-01-08T08:36:41.149+05:30,1:05:18,3918,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
652277239,bertigo93,#5F9EA0,glhf_pledge,GLHF Pledge,1,,esl_dota2,LUL,2025-01-08T08:42:03.556+05:30,1:10:40,4240,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
163222263,lubitelpobeditel,#0000FF,"","","",,esl_dota2,NotLikeThis,2025-01-08T08:42:15.582+05:30,1:10:52,4252,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
453810026,kvip2011,,"","","",,esl_dota2,BlackLivesMatter,2025-01-08T08:44:04.636+05:30,1:12:41,4361,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
453810026,kvip2011,,"","","",,esl_dota2,evelon1OO,2025-01-08T08:44:04.636+05:30,1:12:41,4361,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
453810026,kvip2011,,"","","",,esl_dota2,evelon1Bl,2025-01-08T08:44:04.636+05:30,1:12:41,4361,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
453810026,kvip2011,,"","","",,esl_dota2,evelon1Mike,2025-01-08T08:46:26.285+05:30,1:15:03,4503,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
453810026,kvip2011,,"","","",,esl_dota2,evelon1M,2025-01-08T08:46:26.285+05:30,1:15:03,4503,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
544089633,friendlynoir,,twitch_recap_2024,Twitch Recap 2024,1,,esl_dota2,LUL,2025-01-08T08:46:36.922+05:30,1:15:14,4514,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
163222263,lubitelpobeditel,#0000FF,"","","",,esl_dota2,TwitchConHYPE,2025-01-08T08:46:48.195+05:30,1:15:25,4525,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
544089633,friendlynoir,,twitch_recap_2024,Twitch Recap 2024,1,,esl_dota2,SeemsGood,2025-01-08T08:47:07.476+05:30,1:15:44,4544,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
590066679,nissinbutterc0conut,#00FF7F,moments,Moments Badge - Tier 1,1,,esl_dota2,PopNemo,2025-01-08T08:48:57.293+05:30,1:17:34,4654,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
453810026,kvip2011,,"","","",,esl_dota2,evelon1Bl,2025-01-08T08:50:16.857+05:30,1:18:54,4734,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
453810026,kvip2011,,"","","",,esl_dota2,evelon1Shadowkek,2025-01-08T08:50:16.857+05:30,1:18:54,4734,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
453810026,kvip2011,,"","","",,esl_dota2,evelon1LOL,2025-01-08T08:50:16.857+05:30,1:18:54,4734,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
882377770,ngoctn2710,,"","","",,esl_dota2,LUL,2025-01-08T08:50:39.081+05:30,1:19:16,4756,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
170352956,4frosty7,,"","","",,esl_dota2,LUL,2025-01-08T08:50:49.669+05:30,1:19:26,4766,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
1141728088,findthechicken,,"","","",,esl_dota2,LUL,2025-01-08T08:51:21.309+05:30,1:19:58,4798,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
475774790,widjing,#8A2BE2,moments,Moments Badge - Tier 1,1,,esl_dota2,oxo122RRR,2025-01-08T08:52:46.343+05:30,1:21:23,4883,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
38675948,totoekung,#1E90FF,moments,Moments Badge - Tier 1,1,,esl_dota2,LUL,2025-01-08T08:53:02.119+05:30,1:21:39,4899,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
453810026,kvip2011,,"","","",,esl_dota2,evelon1Lisiy,2025-01-08T08:53:14.418+05:30,1:21:51,4911,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
453810026,kvip2011,,"","","",,esl_dota2,evelon1Skillz,2025-01-08T08:53:14.418+05:30,1:21:51,4911,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
453810026,kvip2011,,"","","",,esl_dota2,evelon1Cry,2025-01-08T08:53:14.418+05:30,1:21:51,4911,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
453810026,kvip2011,,"","","",,esl_dota2,TwitchConHYPE,2025-01-08T08:56:27.795+05:30,1:25:05,5105,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
468580158,caicailun,#FF0000,moments,Moments Badge - Tier 2,2,,esl_dota2,LUL,2025-01-08T08:56:44.464+05:30,1:25:21,5121,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
188281544,8koxd,#FF7F50,raging_wolf_helm,Raging Wolf Helm,1,,esl_dota2,LUL,2025-01-08T08:56:56.229+05:30,1:25:33,5133,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
544089633,friendlynoir,,twitch_recap_2024,Twitch Recap 2024,1,,esl_dota2,NotLikeThis,2025-01-08T08:58:43.923+05:30,1:27:21,5241,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
1141728088,findthechicken,,"","","",,esl_dota2,LUL,2025-01-08T08:59:11.905+05:30,1:27:49,5269,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
170352956,4frosty7,,"","","",,esl_dota2,:),2025-01-08T08:59:33.095+05:30,1:28:10,5290,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
544089633,friendlynoir,,twitch_recap_2024,Twitch Recap 2024,1,,esl_dota2,LUL,2025-01-08T09:00:26.989+05:30,1:29:04,5344,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
188281544,8koxd,#FF7F50,raging_wolf_helm,Raging Wolf Helm,1,,esl_dota2,LUL,2025-01-08T09:01:30.366+05:30,1:30:07,5407,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
468580158,caicailun,#FF0000,moments,Moments Badge - Tier 2,2,,esl_dota2,LUL,2025-01-08T09:01:31.342+05:30,1:30:08,5408,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
11076130,mike_koll,#1E90FF,moments,Moments Badge - Tier 1,1,,esl_dota2,LUL,2025-01-08T09:02:01.825+05:30,1:30:39,5439,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
544089633,friendlynoir,,twitch_recap_2024,Twitch Recap 2024,1,,esl_dota2,LUL,2025-01-08T09:02:51.155+05:30,1:31:28,5488,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
544089633,friendlynoir,,twitch_recap_2024,Twitch Recap 2024,1,,esl_dota2,LUL,2025-01-08T09:05:00.470+05:30,1:33:37,5617,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
544089633,friendlynoir,,twitch_recap_2024,Twitch Recap 2024,1,,esl_dota2,LUL,2025-01-08T09:05:43.961+05:30,1:34:21,5661,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
390384,danog,#008000,"vip,moments","VIP,Moments Badge - Tier 1","1,1",,esl_dota2,DinoDance,2025-01-08T09:07:16.605+05:30,1:35:53,5753,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
739271913,kemontol_,,moments,Moments Badge - Tier 1,1,,esl_dota2,DinoDance,2025-01-08T09:10:26.678+05:30,1:39:03,5943,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
734281120,zeeckeinen,,moments,Moments Badge - Tier 1,1,,esl_dota2,esldota2BatChest,2025-01-08T09:10:31.192+05:30,1:39:08,5948,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
544089633,friendlynoir,,twitch_recap_2024,Twitch Recap 2024,1,,esl_dota2,LUL,2025-01-08T09:10:44.686+05:30,1:39:21,5961,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
734281120,zeeckeinen,,moments,Moments Badge - Tier 1,1,,esl_dota2,esldota2ICANT,2025-01-08T09:10:59.130+05:30,1:39:36,5976,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
544089633,friendlynoir,,twitch_recap_2024,Twitch Recap 2024,1,,esl_dota2,DinoDance,2025-01-08T09:18:33.560+05:30,1:47:10,6430,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
544089633,friendlynoir,,twitch_recap_2024,Twitch Recap 2024,1,,esl_dota2,LUL,2025-01-08T09:20:52.588+05:30,1:49:29,6569,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
544089633,friendlynoir,,twitch_recap_2024,Twitch Recap 2024,1,,esl_dota2,LUL,2025-01-08T09:22:57.725+05:30,1:51:35,6695,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
170489339,raeni_sun,,"","","",,esl_dota2,WutFace,2025-01-08T09:24:13.831+05:30,1:52:51,6771,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
475774790,widjing,#8A2BE2,moments,Moments Badge - Tier 1,1,,esl_dota2,zoepigWater,2025-01-08T09:25:06.025+05:30,1:53:43,6823,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
544089633,friendlynoir,,twitch_recap_2024,Twitch Recap 2024,1,,esl_dota2,LUL,2025-01-08T09:25:11.122+05:30,1:53:48,6828,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
975326113,kerrel1999,,"","","",,esl_dota2,esldota25Head,2025-01-08T09:29:17.209+05:30,1:57:54,7074,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
979426665,adrianlbanned,#FF69B4,premium,Prime Gaming,1,,esl_dota2,FailFish,2025-01-08T09:29:26.909+05:30,1:58:04,7084,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
250094614,ogmiman,#000000,moments,Moments Badge - Tier 1,1,,esl_dota2,FailFish,2025-01-08T09:30:05.239+05:30,1:58:42,7122,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
453810026,kvip2011,,"","","",,esl_dota2,EntropyWins,2025-01-08T09:31:38.903+05:30,2:00:16,7216,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
681598295,the_primal_instinct,#8A2BE2,"","","",,esl_dota2,LUL,2025-01-08T09:31:47.120+05:30,2:00:24,7224,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
475774790,widjing,#8A2BE2,moments,Moments Badge - Tier 1,1,,esl_dota2,zoepigWater,2025-01-08T09:34:22.711+05:30,2:03:00,7380,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
732923532,gravel_ant,#0000FF,"","","",,esl_dota2,MikeHogu,2025-01-08T09:36:45.514+05:30,2:05:22,7522,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
732923532,gravel_ant,#0000FF,"","","",,esl_dota2,PowerUpR,2025-01-08T09:36:45.514+05:30,2:05:22,7522,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
255174408,airmon_ng,,moments,Moments Badge - Tier 2,2,,esl_dota2,Kappa,2025-01-08T09:36:58.606+05:30,2:05:35,7535,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
948843859,o_omnyojiii,#1E90FF,twitch_recap_2024,Twitch Recap 2024,1,,esl_dota2,esldota2GGW,2025-01-08T09:38:11.807+05:30,2:06:49,7609,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
155759145,dombrop,#00FF00,"","","",,esl_dota2,LUL,2025-01-08T09:39:20.178+05:30,2:07:57,7677,2347505852,Full Broadcast: DreamLeague Season 25 Closed Qualifiers - Day 2
