i_user_id,i_username,i_display_color,i_badge_names,i_badge_titles,i_badge_versions,i_user_status,j_streamer,k_emote_name,t_timestamp,t_time_text,t_seconds,vod_id,match_title
163632879,skeletor405,#00FF7F,"","","",,esl_dota2,BatChest,2024-12-09T04:12:22.571+05:30,0:52,52,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
140557712,lbarbara,#FF88D5,moderator,Moderator,1,,esl_dota2,elisDancing,2024-12-09T04:12:50.935+05:30,1:21,81,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
418470663,pepekga,,"","","",,esl_dota2,PopNemo,2024-12-09T04:14:23.170+05:30,2:53,173,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
195523236,blacksnowprincess1,#8A2BE2,moments,Moments Badge - Tier 1,1,,esl_dota2,BatChest,2024-12-09T04:15:34.501+05:30,4:04,244,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
163632879,skeletor405,#00FF7F,"","","",,esl_dota2,BatChest,2024-12-09T04:15:58.670+05:30,4:28,268,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
893654304,stoneyyywaller,#FF0000,twitch_recap_2023,Twitch Recap 2023,1,,esl_dota2,BatChest,2024-12-09T04:17:07.335+05:30,5:37,337,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
186769051,occupy_mars_2025,#FF7F50,"","","",,esl_dota2,Jebaited,2024-12-09T04:20:23.203+05:30,8:53,533,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
134598254,asus2,#DAA520,moments,Moments Badge - Tier 2,2,,esl_dota2,asus2Marci,2024-12-09T04:20:35.224+05:30,9:05,545,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
508854831,kyadhse,#00FF7F,"","","",,esl_dota2,yyjJam,2024-12-09T04:22:36.675+05:30,11:06,666,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
186769051,occupy_mars_2025,#FF7F50,"","","",,esl_dota2,Jebaited,2024-12-09T04:23:18.398+05:30,11:48,708,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
186769051,occupy_mars_2025,#FF7F50,"","","",,esl_dota2,NotLikeThis,2024-12-09T04:23:32.289+05:30,12:02,722,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
508854831,kyadhse,#00FF7F,"","","",,esl_dota2,yyjJam,2024-12-09T04:23:44.453+05:30,12:14,734,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
787379851,random__student,#8A2BE2,twitch_recap_2023,Twitch Recap 2023,1,,esl_dota2,DinoDance,2024-12-09T04:24:19.650+05:30,12:49,769,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
508854831,kyadhse,#00FF7F,"","","",,esl_dota2,yyjJam,2024-12-09T04:24:24.728+05:30,12:55,775,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
186769051,occupy_mars_2025,#FF7F50,"","","",,esl_dota2,DinoDance,2024-12-09T04:24:33.780+05:30,13:04,784,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
186769051,occupy_mars_2025,#FF7F50,"","","",,esl_dota2,TwitchConHYPE,2024-12-09T04:24:33.780+05:30,13:04,784,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
142419754,mooborn01,#8A2BE2,moments,Moments Badge - Tier 1,1,,esl_dota2,SplashTail,2024-12-09T04:24:35.717+05:30,13:06,786,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
,,#FF0000,"","","",,esl_dota2,DinoDance,2024-12-09T04:24:49.410+05:30,13:19,799,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
,,#FF0000,"","","",,esl_dota2,TwitchConHYPE,2024-12-09T04:24:49.410+05:30,13:19,799,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
100270659,tr3bor93,,"","","",,esl_dota2,TwitchConHYPE,2024-12-09T04:26:32.498+05:30,15:02,902,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
246904010,yaboku1212,#5F9EA0,moments,Moments Badge - Tier 1,1,,esl_dota2,BangbooBounce,2024-12-09T04:28:51.589+05:30,17:21,1041,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
186769051,occupy_mars_2025,#FF7F50,"","","",,esl_dota2,Jebaited,2024-12-09T04:29:18.544+05:30,17:48,1068,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
36062711,atasy,,moments,Moments Badge - Tier 1,1,,esl_dota2,:D,2024-12-09T04:29:31.334+05:30,18:01,1081,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
155200497,i_cannot_afford_prime,#00FF7F,twitch_recap_2023,Twitch Recap 2023,1,,esl_dota2,elisHype,2024-12-09T04:30:03.934+05:30,18:34,1114,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
186769051,occupy_mars_2025,#FF7F50,"","","",,esl_dota2,HeyGuys,2024-12-09T04:31:07.830+05:30,19:38,1178,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
57520195,romir616,#00FF7F,superultracombo_2023,SuperUltraCombo 2023,1,,esl_dota2,HeyGuys,2024-12-09T04:31:18.714+05:30,19:49,1189,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
186769051,occupy_mars_2025,#FF7F50,"","","",,esl_dota2,LUL,2024-12-09T04:31:31.910+05:30,20:02,1202,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
120378034,don_makaveli007,,"","","",,esl_dota2,esldota2Wave,2024-12-09T04:31:50.236+05:30,20:20,1220,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
186769051,occupy_mars_2025,#FF7F50,"","","",,esl_dota2,NotLikeThis,2024-12-09T04:32:12.814+05:30,20:43,1243,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
571009795,varm1nt_xd,#FF0000,"","","",,esl_dota2,NotLikeThis,2024-12-09T04:32:51.680+05:30,21:21,1281,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
694556292,fe0024,#9ACD32,moments,Moments Badge - Tier 1,1,,esl_dota2,BatChest,2024-12-09T04:33:30.324+05:30,22:00,1320,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
892848913,verdantwisp,#35FF38,twitch_recap_2023,Twitch Recap 2023,1,,esl_dota2,BatChest,2024-12-09T04:33:41.654+05:30,22:11,1331,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
186769051,occupy_mars_2025,#FF7F50,"","","",,esl_dota2,Jebaited,2024-12-09T04:33:53.103+05:30,22:23,1343,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
100270659,tr3bor93,,"","","",,esl_dota2,Kappa,2024-12-09T04:35:00.520+05:30,23:30,1410,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
694556292,fe0024,#9ACD32,moments,Moments Badge - Tier 1,1,,esl_dota2,CrreamAwk,2024-12-09T04:35:06.675+05:30,23:36,1416,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
134598254,asus2,#DAA520,moments,Moments Badge - Tier 2,2,,esl_dota2,yyjSadge,2024-12-09T04:36:56.748+05:30,25:27,1527,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
178544648,riwsakigus,#FF0000,moments,Moments Badge - Tier 1,1,,esl_dota2,PoroSad,2024-12-09T04:37:34.013+05:30,26:04,1564,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
36510247,jacobokzy,#FF0000,moments,Moments Badge - Tier 1,1,,esl_dota2,LUL,2024-12-09T04:37:47.677+05:30,26:17,1577,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
163632879,skeletor405,#00FF7F,"","","",,esl_dota2,LUL,2024-12-09T04:38:17.856+05:30,26:48,1608,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
71586617,xreaslerx,,moments,Moments Badge - Tier 1,1,,esl_dota2,BatChest,2024-12-09T04:38:21.289+05:30,26:51,1611,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
696930326,omtelvio,#8A2BE2,moments,Moments Badge - Tier 1,1,,esl_dota2,LUL,2024-12-09T04:38:47.382+05:30,27:17,1637,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
246904010,yaboku1212,#5F9EA0,moments,Moments Badge - Tier 1,1,,esl_dota2,NotLikeThis,2024-12-09T04:40:37.449+05:30,29:07,1747,2322156732,Full Broadcast: ESL One Bangkok 2024 - Day 1
