i_user_id,i_username,i_display_color,i_badge_names,i_badge_titles,i_badge_versions,i_user_status,j_streamer,k_emote_name,t_timestamp,t_time_text,t_seconds,vod_id,match_title
135819485,discopilot333,#0000FF,moments,Moments Badge - Tier 3,3,,esl_dota2,SUBprise,2024-11-17T15:52:33.085+05:30,1:23,83,2304218100,LIVE: AVULUS vs. OG Esports - ESL One Bangkok 2024 WEU Closed Qualifiers
122800010,straba83,#FF0000,"","","",,esl_dota2,SwiftRage,2024-11-17T15:53:15.616+05:30,2:05,125,2304218100,LIVE: AVULUS vs. OG Esports - ESL One Bangkok 2024 WEU Closed Qualifiers
534703248,aungpainghtrt,,"","","",,esl_dota2,esldota2ICANT,2024-11-17T15:53:33.334+05:30,2:23,143,2304218100,LIVE: AVULUS vs. OG Esports - ESL One Bangkok 2024 WEU Closed Qualifiers
213866473,richardparker2020,#FF0000,"","","",,esl_dota2,LUL,2024-11-17T15:53:49.260+05:30,2:39,159,2304218100,LIVE: AVULUS vs. OG Esports - ESL One Bangkok 2024 WEU Closed Qualifiers
811110785,localyollo,,moments,Moments Badge - Tier 1,1,,esl_dota2,BatChest,2024-11-17T15:55:07.171+05:30,3:57,237,2304218100,LIVE: AVULUS vs. OG Esports - ESL One Bangkok 2024 WEU Closed Qualifiers
189585395,ragnarokash18,#1E90FF,"","","",,esl_dota2,LUL,2024-11-17T15:56:31.114+05:30,5:21,321,2304218100,LIVE: AVULUS vs. OG Esports - ESL One Bangkok 2024 WEU Closed Qualifiers
189585395,ragnarokash18,#1E90FF,"","","",,esl_dota2,LUL,2024-11-17T15:56:59.884+05:30,5:50,350,2304218100,LIVE: AVULUS vs. OG Esports - ESL One Bangkok 2024 WEU Closed Qualifiers
25515419,subparchessplayer,#008000,moments,Moments Badge - Tier 1,1,,esl_dota2,4Head,2024-11-17T15:57:04.405+05:30,5:54,354,2304218100,LIVE: AVULUS vs. OG Esports - ESL One Bangkok 2024 WEU Closed Qualifiers
811110785,localyollo,,moments,Moments Badge - Tier 1,1,,esl_dota2,BatChest,2024-11-17T15:58:39.566+05:30,7:29,449,2304218100,LIVE: AVULUS vs. OG Esports - ESL One Bangkok 2024 WEU Closed Qualifiers
448060118,duckbombat,#1E90FF,moments,Moments Badge - Tier 2,2,,esl_dota2,OhMyDog,2024-11-17T15:58:57.209+05:30,7:47,467,2304218100,LIVE: AVULUS vs. OG Esports - ESL One Bangkok 2024 WEU Closed Qualifiers
45097140,shad_1337,#FF0000,moments,Moments Badge - Tier 2,2,,esl_dota2,FrankerZ,2024-11-17T15:59:47.352+05:30,8:37,517,2304218100,LIVE: AVULUS vs. OG Esports - ESL One Bangkok 2024 WEU Closed Qualifiers
270196455,mchingdota,,moments,Moments Badge - Tier 1,1,,esl_dota2,FrankerZ,2024-11-17T15:59:50.133+05:30,8:40,520,2304218100,LIVE: AVULUS vs. OG Esports - ESL One Bangkok 2024 WEU Closed Qualifiers
