i_user_id,i_user_name,i_display_color,i_badge_names,i_badge_titles,i_badge_versions,i_user_status,j_streamer,k_emote_name,t_timestamp,t_time_text,t_seconds,vod_id,chat_message,match_title
94661887,yahboiirightnow,#8A2BE2,"","","",,esl_dota2,BibleThump,2018-02-20T10:14:02.274+05:30,24:01:49,86509,230615480,MERLINI BibleThump,RERUN: Team Secret vs. EG - Game 2 - Grand Final - ESL One Frankfurt 2015
142905103,blindpace,#9ACD32,"","","",,esl_dota2,LUL,2018-02-24T07:49:22.909+05:30,9:33:20,34400,232108439,Liquid is better than Secret LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
39661077,boo__boo,#18B46B,"","","",,esl_dota2,LUL,2018-09-11T08:22:45.177+05:30,27:16,1636,308662231,LUL rly,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
53744639,dextinger1,#FF0000,"","","",,esl_dota2,:D,2018-02-26T01:52:18.506+05:30,3:35:58,12958,232855094,Keepo que genios :( gracias :D,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
63894626,zachy1,,"","","",,esl_dota2,PogChamp,2018-02-25T07:02:34.568+05:30,32:46:31,117991,232108439,PogChamp,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
77249423,mustangsally__,,"","","",,esl_dota2,SwiftRage,2018-02-25T12:47:55.005+05:30,38:31:52,138712,232108439,oh cmonn SwiftRage,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,DansGame,2018-08-20T09:28:44.451+05:30,1:26:47,5207,299604674,silencer DansGame,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
44627620,alanphant,#8A2BE2,"","","",,esl_dota2,ResidentSleeper,2018-03-20T10:01:13.895+05:30,28:13,1693,240772728,ResidentSleeper,LIVE: ESL AU&NZ Championship - Open Cup #3
97479906,fuuken,#FF0000,"","","",,esl_dota2,DansGame,2018-02-24T09:45:43.519+05:30,11:29:40,41380,232108439,DansGame,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
57159723,andros_dota,#008000,"","","",,esl_dota2,EleGiggle,2018-09-24T08:36:27.145+05:30,41:02,2462,314094192,then i laugh EleGiggle,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #9 | esl.gg/anz
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,O_o,2018-09-17T09:14:50.014+05:30,1:18:19,4699,311210319,but ly doesn't have one? O_o,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #7 | esl.gg/anz
25218260,bzhere,,"","","",,esl_dota2,SwiftRage,2018-02-24T10:31:47.697+05:30,12:15:44,44144,232108439,SHIT SwiftRage,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
178946045,veiiplays,#00FF7F,"","","",,esl_dota2,cmonBruh,2018-04-17T11:24:38.569+05:30,1:56:48,7008,251323997,cmonBruh RaiseYourTridents,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
68540780,nish322,,"","","",,esl_dota2,ResidentSleeper,2018-09-11T08:19:53.095+05:30,24:24,1464,308662231,ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
72684250,god_of_ebil,#1E90FF,"","","",,esl_dota2,godotCalvin,2018-09-18T10:30:31.735+05:30,2:32:53,9173,311589433,godotCalvin godotKouro so good,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
,,,"","","",,esl_dota2,WutFace,2018-02-25T00:32:57.744+05:30,26:16:54,94614,232108439,oily WutFace,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
45755517,xpl0sionsoce,#008000,"","","",,esl_dota2,xpl0siXpl0ATH,2018-09-03T13:12:37.944+05:30,4:54:55,17695,305305461,xpl0siXpl0ATH xpl0siXpl0ATH xpl0siXpl0ATH xpl0siXpl0ATH xpl0siXpl0ATH xpl0siXpl0ATH,RERUN - Preshow - ESL One Genting 2017
61194854,itsjfx,#DAA520,"","","",,esl_dota2,Kreygasm,2018-04-17T12:05:10.515+05:30,2:37:20,9440,251323997,danog Kreygasm,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
57159723,andros_dota,#008000,"","","",,esl_dota2,Kreygasm,2018-09-17T10:03:59.701+05:30,2:07:28,7648,311210319,Kreygasm,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #7 | esl.gg/anz
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,godotKouro,2018-09-18T10:09:54.734+05:30,2:12:16,7936,311589433,godotKouro,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
60799496,wazzaa132,#0000FF,"","","",,esl_dota2,ANELE,2018-09-11T10:54:08.758+05:30,2:58:39,10719,308662231,ANELE,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
57159723,andros_dota,#008000,"","","",,esl_dota2,PogChamp,2018-04-10T10:25:22.649+05:30,34:22,2062,248733912,PogChamp,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
140309366,salvation_141,#8A2BE2,"","","",,esl_dota2,BrokeBack,2018-09-11T11:13:42.985+05:30,3:18:14,11894,308662231,@SebbieSawrr Followed BrokeBack,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,DansGame,2018-09-17T09:39:56.857+05:30,1:43:26,6206,311210319,is that boo doubting kofaa mirana again DansGame,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #7 | esl.gg/anz
121207296,gujeedza,,"","","",,esl_dota2,BibleThump,2018-01-23T04:46:52.225+05:30,33:44:49,121489,220970949,FACEBOOK STREAM BibleThump,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
27300761,philia__,#B19CD9,"","","",,esl_dota2,:),2018-02-25T08:07:18.206+05:30,33:51:15,121875,232108439,:),RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
62993320,lordiall,,"","","",,esl_dota2,FailFish,2018-02-26T01:45:27.908+05:30,3:29:08,12548,232855094,FailFish,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
25746152,vasonthespot,#FF7F50,"","","",,esl_dota2,vasontW,2018-09-17T09:31:06.244+05:30,1:34:35,5675,311210319,vasontW,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #7 | esl.gg/anz
45894195,daredevilcooks,#000000,"","","",,esl_dota2,:D,2018-03-06T09:00:18.760+05:30,35:36,2136,235769792,Hi Ryan :D,ESL AU&NZ Championship - Open Cup #1
135758870,shinpete,,premium,Prime Gaming,1,,esl_dota2,LUL,2018-02-26T04:29:01.373+05:30,6:12:41,22361,232855094,Nice coordination LUL,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
63894626,zachy1,,"","","",,esl_dota2,GingerPower,2018-02-25T04:39:38.403+05:30,30:23:35,109415,232108439,GingerPower GingerPower GingerPower,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
43155960,cunningkanga,#FF4500,"","","",,esl_dota2,godotCalvin,2018-09-18T09:15:28.160+05:30,1:17:50,4670,311589433,godotCalvin cant make up his mind,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
390384,danog,#008000,premium,Prime Gaming,1,,esl_dota2,PogChamp,2018-04-10T13:16:13.631+05:30,3:25:13,12313,248733912,morph PogChamp,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
113011285,mr_poop1,,"","","",,esl_dota2,SabaPing,2018-02-25T20:32:02.729+05:30,46:15:59,166559,232108439,SabaPing,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
123612007,plug_memory,#B22222,"","","",,esl_dota2,VoHiYo,2018-02-24T09:03:40.205+05:30,10:47:37,38857,232108439,VoHiYo VoHiYo VoHiYo VoHiYo VoHiYo VoHiYo VoHiYo VoHiYo VoHiYo VoHiYo VoHiYo,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,LUL,2018-08-20T09:54:21.963+05:30,1:52:25,6745,299604674,CS LUL,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
31015494,dalailama2k,#21791B,premium,Prime Gaming,1,,esl_dota2,avarThonk,2018-02-26T06:39:06.395+05:30,8:22:46,30166,232855094,automod avarThonk,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
139551548,steptherapy,#FF0000,"","","",,esl_dota2,BrokeBack,2018-08-05T04:37:24.408+05:30,2:35:10,9310,293255193,i just wanna spectate tier 1 au dota BrokeBack,ESL AU&NZ Championship - Open Cup #3
128947259,k2ll33d,,"","","",,esl_dota2,DansGame,2018-01-24T09:51:14.201+05:30,46:15,2775,221813658,2015 DansGame,RERUN: Team Secret vs. CDEC - Semifinal Game 2 - ESL One New York 2015
139151730,blues0061,,"","","",,esl_dota2,Jebaited,2018-09-17T08:59:07.790+05:30,1:02:36,3756,311210319,Jebaited,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #7 | esl.gg/anz
217000442,mikoys,,"","","",,esl_dota2,Keepo,2018-05-25T11:51:23.132+05:30,21:06:04,75964,264980287,Keepo Keepo Keepo Keepo Keepo SSSsss,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
50013801,splashofbl00d,#FF4500,"","","",,esl_dota2,TTours,2018-08-20T09:58:33.775+05:30,1:56:36,6996,299604674,TTours gandsSpoopy TTours,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
,,,"","","",,esl_dota2,LUL,2018-02-25T07:33:25.987+05:30,33:17:23,119843,232108439,ESL IN 2018 LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
37520542,habeo123,#0000FF,premium,Prime Gaming,1,,esl_dota2,4Head,2018-05-26T11:43:57.917+05:30,44:58:39,161919,264980287,ads on rerun 4Head,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
135716868,yuerno,#2584A7,premium,Prime Gaming,1,,esl_dota2,PogChamp,2018-01-23T15:06:47.126+05:30,44:04:44,158684,220970949,PogChamp Wings is back,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
168367440,lukita2501,,"","","",,esl_dota2,RedCoat,2018-05-25T04:10:38.831+05:30,13:25:20,48320,264980287,RedCoat,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
144642057,thelastdx,,"","","",,esl_dota2,PogChamp,2018-08-20T08:46:12.103+05:30,44:15,2655,299604674,PogChamp,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
215359913,thanksforthebuilding,,"","","",,esl_dota2,:p,2018-05-26T13:03:53.585+05:30,46:18:34,166714,264980287,Better than FB atleast :p,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
39661077,boo__boo,#18B46B,"","","",,esl_dota2,SabaPing,2018-09-18T08:55:24.683+05:30,57:46,3466,311589433,SabaPing kourosive wheres my sents SabaPing,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,PogChamp,2018-09-18T09:04:41.911+05:30,1:07:04,4024,311589433,double root PogChamp,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
80255003,hyvong710,,"","","",,esl_dota2,FailFish,2018-02-26T06:29:37.764+05:30,8:13:17,29597,232855094,VG FailFish,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
90868033,nonamegamer04,,"","","",,esl_dota2,Kappa,2018-05-24T20:22:09.820+05:30,5:36:51,20211,264980287,awesome hook Kappa,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
62301179,2cold4ice,#1E90FF,"","","",,esl_dota2,WutFace,2018-02-24T09:23:39.017+05:30,11:07:36,40056,232108439,WutFace,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
137282807,ahjoessi,#FF69B4,"","","",,esl_dota2,TriHard,2018-01-23T07:03:53.879+05:30,36:01:51,129711,220970949,TriHard,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
59769154,lelelesdx,#FF0000,"","","",,esl_dota2,SeemsGood,2018-02-24T09:53:59.102+05:30,11:37:56,41876,232108439,we fEEd SeemsGood,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
110084456,caveretien,,"","","",,esl_dota2,LUL,2018-04-10T14:41:11.760+05:30,4:50:11,17411,248733912,Hung` LUL,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
100083600,f_fff_f,,"","","",,esl_dota2,NotLikeThis,2018-09-11T08:51:30.415+05:30,56:01,3361,308662231,NotLikeThis,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
66393156,praetoriandota,,"","","",,esl_dota2,:D,2018-04-17T14:01:02.958+05:30,4:33:13,16393,251323997,time to watch some OCE DOTA 2 :D,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
39661077,boo__boo,#18B46B,"","","",,esl_dota2,Jebaited,2018-09-18T08:40:29.405+05:30,42:51,2571,311589433,Jebaited,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
38439579,jorkata91,,"","","",,esl_dota2,Jebaited,2018-01-23T08:45:08.668+05:30,37:43:05,135785,220970949,I feel Jebaited,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
38036114,evilintheflesh,#008000,"","","",,esl_dota2,Kappa,2018-02-23T09:03:05.631+05:30,34:47:16,125236,231434877,I'm totally watching these ads Kappa,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
141886292,blikenave,#8A2BE2,"","","",,esl_dota2,HeyGuys,2018-09-11T12:52:39.088+05:30,4:57:10,17830,308662231,"HeyGuys 3k here, can confirm",LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
47403368,meetyourmekansm,,"","","",,esl_dota2,SoBayed,2018-02-22T10:03:26.751+05:30,11:47:37,42457,231434877,Stream not loading... ESL? SoBayed FACEBOOK? SoBayed SUPERIOR STREAMING PLATFORM? SoBayed NOW BACK TO TWITCH? SoBayed MANAGEMENT DECISIONS SoBayed,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
