i_user_id,i_user_name,i_display_color,i_badge_names,i_badge_titles,i_badge_versions,i_user_status,j_streamer,k_emote_name,t_timestamp,t_time_text,t_seconds,vod_id,chat_message,match_title
80753058,6weetbix,,"","","",,esl_dota2,NotLikeThis,2018-04-10T11:35:44.556+05:30,1:44:44,6284,248733912,5 wand not used NotLikeThis,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
110353823,kratem666,,"","","",,esl_dota2,Kappa,2018-06-17T01:47:53.927+05:30,1:54:30,6870,274116024,"dude, both of them need take 3 maps, to win, becouse bo5, if it was bo3 after this map, match must end, but he didnt. NICE ENGLANDO BROTHER Kappa FrankerZ",LIVE: ESL AU&NZ Championship Season 1 Finals - Day 3 - Live from Supanova Sydney
203345323,hot_souffle,#FF69B4,"","","",,esl_dota2,SeemsGood,2018-08-05T06:14:30.400+05:30,4:12:16,15136,293255193,SeemsGood,ESL AU&NZ Championship - Open Cup #3
60976009,yakuzoid,,"","","",,esl_dota2,PogChamp,2018-01-23T06:47:27.151+05:30,35:45:24,128724,220970949,PogChamp,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
,,,"","","",,esl_dota2,Jebaited,2018-02-20T11:08:28.773+05:30,24:56:15,89775,230615480,Jebaited,RERUN: Team Secret vs. EG - Game 2 - Grand Final - ESL One Frankfurt 2015
71650466,hypemandota,,"","","",,esl_dota2,Kreygasm,2018-09-18T10:53:35.526+05:30,2:55:57,10557,311589433,KGOD Kreygasm,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
39661077,boo__boo,#18B46B,"","","",,esl_dota2,Jebaited,2018-04-10T11:30:44.533+05:30,1:39:44,5984,248733912,Jebaited,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
65877604,kyubeen,,"","","",,esl_dota2,PogChamp,2018-03-20T10:21:39.725+05:30,48:38,2918,240772728,IS THIS LNKNS FROM LRGN?? PogChamp,LIVE: ESL AU&NZ Championship - Open Cup #3
30806916,shallys_,#FF69B4,"","","",,esl_dota2,:),2018-04-10T11:45:11.308+05:30,1:54:11,6851,248733912,:),LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
88003586,steezebeanz,,"","","",,esl_dota2,CoolFooty,2018-07-22T03:24:42.142+05:30,1:12:33,4353,287651696,@Kourosive gorg tide CoolFooty CoolFooty,LIVE: #ESLAUNZ Championship 2018 Season 2 - Open Qualifier #1 | pro.eslgaming.com/anz
25986286,ohbq,#8A2BE2,"","","",,esl_dota2,LUL,2018-01-23T04:12:45.069+05:30,33:10:42,119442,220970949,theres only facebook stream LUL,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
128392033,christtel14,#FF0000,"","","",,esl_dota2,Kreygasm,2018-01-24T23:55:20.587+05:30,14:50:21,53421,221813658,Akke Kreygasm,RERUN: Team Secret vs. CDEC - Semifinal Game 2 - ESL One New York 2015
57159723,andros_dota,#008000,"","","",,esl_dota2,PogChamp,2018-04-10T11:00:05.018+05:30,1:09:05,4145,248733912,daedalus razor PogChamp,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
50041320,vineetdiit,#0000FF,"","","",,esl_dota2,NotLikeThis,2018-02-24T06:31:03.802+05:30,8:15:01,29701,232108439,24th nov NotLikeThis Jebaited,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,FailFish,2018-09-17T09:31:10.748+05:30,1:34:39,5679,311210319,Boo doesn't even use his free emotes FailFish,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #7 | esl.gg/anz
101885469,ciobykpk1,#0000FF,"","","",,esl_dota2,LUL,2018-01-23T04:19:34.097+05:30,33:17:31,119851,220970949,NA DOTO LUL,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
159051882,pumpplemp,,"","","",,esl_dota2,BabyRage,2018-02-26T10:23:02.694+05:30,12:06:42,43602,232855094,BabyRage BabyRage KappaClaus,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
61194854,itsjfx,#DAA520,"","","",,esl_dota2,cmonBruh,2018-06-17T02:42:01.759+05:30,2:48:37,10117,274116024,cmonBruh,LIVE: ESL AU&NZ Championship Season 1 Finals - Day 3 - Live from Supanova Sydney
36122932,maneatinghobo,#8A2BE2,"","","",,esl_dota2,Jebaited,2018-02-25T06:32:20.665+05:30,32:16:17,116177,232108439,Fucking Jebaited by ads,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
45894195,daredevilcooks,#000000,moderator,Moderator,1,,esl_dota2,:),2018-08-05T02:34:50.453+05:30,32:36,1956,293255193,thanks bud :),ESL AU&NZ Championship - Open Cup #3
146740621,lob0tomized,,"","","",,esl_dota2,NotLikeThis,2018-05-25T12:21:42.891+05:30,21:36:24,77784,264980287,LFY NotLikeThis,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
103544143,keyrock442,#8A2BE2,"","","",,esl_dota2,grantGoldzucc,2018-02-25T03:05:26.892+05:30,28:49:24,103764,232108439,grantGoldzucc on grantGoldzucc action,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
85646756,izzat9988,#9ACD32,"","","",,esl_dota2,TTours,2018-08-05T03:56:32.515+05:30,1:54:18,6858,293255193,TTours,ESL AU&NZ Championship - Open Cup #3
117912536,voxter13,#8A2BE2,"","","",,esl_dota2,Kappa,2018-02-25T01:49:33.447+05:30,27:33:30,99210,232108439,yes Kappa,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
134189973,lemondoto,#8A2BE2,"","","",,esl_dota2,BrokeBack,2018-03-20T11:30:42.937+05:30,1:57:42,7062,240772728,aus doto BrokeBack,LIVE: ESL AU&NZ Championship - Open Cup #3
183645365,raijinstorm132,#0000FF,"","","",,esl_dota2,PogChamp,2018-08-05T06:10:19.883+05:30,4:08:06,14886,293255193,PogChamp,ESL AU&NZ Championship - Open Cup #3
82227890,butchtiki,#FF0000,"","","",,esl_dota2,Kappa,2018-02-23T13:13:13.482+05:30,38:57:24,140244,231434877,Kappa,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
,,,"","","",,esl_dota2,LUL,2018-02-25T03:38:59.681+05:30,29:22:56,105776,232108439,finally red eye teeth not yellow anymore LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
32374695,burningbutter137,,"","","",,esl_dota2,PogChamp,2018-02-24T11:34:25.258+05:30,13:18:22,47902,232108439,PogChamp,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
216478028,xii_547,,premium,Prime Gaming,1,,esl_dota2,PogChamp,2018-09-11T11:46:44.673+05:30,3:51:15,13875,308662231,CATACLYSM PogChamp,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
40973076,blitzkadu,#FF0000,"","","",,esl_dota2,FailFish,2018-01-23T03:22:20.298+05:30,32:20:17,116417,220970949,@dairo11 you forgot IG after their TI win ? FailFish,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
52595838,maxiskkq,#DAA520,premium,Prime Gaming,1,,esl_dota2,DansGame,2018-05-25T18:22:23.739+05:30,27:37:04,99424,264980287,Fucking facebook stream DansGame,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
80071047,luckylukeson,,"","","",,esl_dota2,LUL,2018-02-27T09:36:40.214+05:30,35:20:20,127220,232855094,Zimbabwe Prime LUL,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
134212459,stormross,#1E90FF,"","","",,esl_dota2,ResidentSleeper,2018-02-25T01:16:06.916+05:30,27:00:04,97204,232108439,ResidentSleeper,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
159264150,paksum555,,"","","",,esl_dota2,FailFish,2018-02-22T10:39:23.084+05:30,12:23:34,44614,231434877,FailFish haters can't even elaborate their reason,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
71854338,shishiomakoto86,#FF0000,"","","",,esl_dota2,BabyRage,2018-02-25T03:32:05.755+05:30,29:16:02,105362,232108439,BabyRage lag akways about it,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
55080123,muphau,#FF0000,"","","",,esl_dota2,CorgiDerp,2018-08-20T09:05:55.006+05:30,1:03:58,3838,299604674,CorgiDerp,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
63444547,vonpewpew,#8A2BE2,premium,Prime Gaming,1,,esl_dota2,WutFace,2018-09-11T12:53:08.979+05:30,4:57:40,17860,308662231,"in the last 7 minutes, N9 has gained another 10k net advantage WutFace",LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
40673927,punter75,#DAA520,premium,Prime Gaming,1,,esl_dota2,DendiFace,2018-09-03T11:10:36.299+05:30,2:52:53,10373,305305461,DendiFace,RERUN - Preshow - ESL One Genting 2017
60799496,wazzaa132,#0000FF,"","","",,esl_dota2,PogChamp,2018-09-11T11:42:08.296+05:30,3:46:39,13599,308662231,PogChamp nice,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
61194854,itsjfx,#DAA520,"","","",,esl_dota2,MingLee,2018-04-17T12:05:04.409+05:30,2:37:14,9434,251323997,MingLee MingLee,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
85829915,illigmar,#FF0000,"","","",,esl_dota2,PogChamp,2018-02-24T08:48:13.670+05:30,10:32:10,37930,232108439,esl PogChamp LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
45894195,daredevilcooks,#000000,"","","",,esl_dota2,:P,2018-03-06T11:47:47.066+05:30,3:23:05,12185,235769792,it's a bo1 :P,ESL AU&NZ Championship - Open Cup #1
85957421,wetrippyboys,#FF0000,"","","",,esl_dota2,LUL,2018-02-25T05:51:23.873+05:30,31:35:21,113721,232108439,LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
83316189,luisinhodota,#FF0000,"","","",,esl_dota2,LUL,2018-02-25T05:02:34.775+05:30,30:46:31,110791,232108439,miracle LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
61194854,itsjfx,#DAA520,"","","",,esl_dota2,KappaPride,2018-06-17T03:24:08.671+05:30,3:30:44,12644,274116024,KappaPride,LIVE: ESL AU&NZ Championship Season 1 Finals - Day 3 - Live from Supanova Sydney
137226292,kevinregnards,,"","","",,esl_dota2,BrokeBack,2018-01-24T15:36:28.362+05:30,6:31:29,23489,221813658,BrokeBack,RERUN: Team Secret vs. CDEC - Semifinal Game 2 - ESL One New York 2015
85829915,illigmar,#FF0000,"","","",,esl_dota2,LUL,2018-02-24T08:48:13.670+05:30,10:32:10,37930,232108439,esl PogChamp LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
51275060,asynchronus,#FF0000,"","","",,esl_dota2,PogChamp,2018-01-23T13:29:23.208+05:30,42:27:20,152840,220970949,BOYCOTT PogChamp,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,PogChamp,2018-09-17T08:37:52.140+05:30,41:21,2481,311210319,fuckkk fox so good with kofaa back PogChamp,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #7 | esl.gg/anz
155045039,kewledgykid,#DAA520,"","","",,esl_dota2,WutFace,2018-02-25T22:29:23.360+05:30,13:03,783,232855094,viper WutFace,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
36122932,maneatinghobo,#8A2BE2,"","","",,esl_dota2,Kreygasm,2018-02-26T08:49:23.891+05:30,10:33:04,37984,232855094,Kreygasm,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
61194854,itsjfx,#DAA520,"","","",,esl_dota2,OSFrog,2018-06-17T02:17:10.624+05:30,2:23:46,8626,274116024,7 second downtime OSFrog,LIVE: ESL AU&NZ Championship Season 1 Finals - Day 3 - Live from Supanova Sydney
,,,"","","",,esl_dota2,Kappa,2018-02-26T00:17:53.326+05:30,2:01:33,7293,232855094,i dont lag Kappa,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
140623127,junkyraatt,#FF4500,premium,Prime Gaming,1,,esl_dota2,LUL,2018-01-23T11:57:29.870+05:30,40:55:27,147327,220970949,113 LUL,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
69808943,zirusblack,#FF69B4,"","","",,esl_dota2,Kappa,2018-02-22T10:51:57.696+05:30,12:36:08,45368,231434877,10k+ to 1k gold lead = not in liquids favor Kappa,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
44347643,somtozu,#B22222,"","","",,esl_dota2,TTours,2018-02-24T08:27:07.640+05:30,10:11:04,36664,232108439,TTours wut lol,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
,,#5F9EA0,"","","",,esl_dota2,LUL,2018-04-10T10:59:00.960+05:30,1:08:01,4081,248733912,Abadun?? LUL,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
134212459,stormross,#1E90FF,"","","",,esl_dota2,Keepo,2018-02-25T00:31:40.546+05:30,26:15:37,94537,232108439,Secret win this Keepo,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
,,,premium,Prime Gaming,1,,esl_dota2,DendiFace,2018-09-18T08:28:17.130+05:30,30:39,1839,311589433,DendiFace,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
25686203,mbappegoatcheese,#9ACD32,"","","",,esl_dota2,envyW,2018-02-24T07:54:14.293+05:30,9:38:11,34691,232108439,envyW,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,godotMatino,2018-09-18T09:04:49.782+05:30,1:07:11,4031,311589433,godotMatino,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
71650466,hypemandota,,"","","",,esl_dota2,SoBayed,2018-09-11T11:45:30.170+05:30,3:50:01,13801,308662231,what twitch channel? SoBayed,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
25686203,mbappegoatcheese,#9ACD32,"","","",,esl_dota2,ResidentSleeper,2018-02-24T09:05:03.880+05:30,10:49:01,38941,232108439,it's just typical fanbase things ResidentSleeper,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
123794097,therffeson,,premium,Prime Gaming,1,,esl_dota2,PogChamp,2018-01-23T09:00:23.293+05:30,37:58:20,136700,220970949,new patch PogChamp,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
82227890,butchtiki,#FF0000,"","","",,esl_dota2,Kappa,2018-02-23T13:12:58.319+05:30,38:57:09,140229,231434877,no Kappa,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
109253450,dobietrizzle,,"","","",,esl_dota2,SoBayed,2018-08-05T04:17:13.304+05:30,2:14:59,8099,293255193,SF SoBayed,ESL AU&NZ Championship - Open Cup #3
45255234,cent,#7A3D00,"moderator,subscriber,turbo","Moderator,Subscriber,Turbo","1,0,1",,esl_dota2,WutFace,2018-04-17T14:00:45.575+05:30,4:32:55,16375,251323997,@axaruz WutFace,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
169546061,2ezgaems,#8A2BE2,"","","",,esl_dota2,WutFace,2018-02-25T00:31:18.736+05:30,26:15:15,94515,232108439,WutFace,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
130892784,dalerenkoo,,"","","",,esl_dota2,BibleThump,2018-01-23T03:50:23.501+05:30,32:48:20,118100,220970949,Omg old dota BibleThump,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
390384,danog,#008000,"moderator,premium","Moderator,Prime Gaming","1,1",,esl_dota2,LUL,2018-09-24T09:12:08.605+05:30,1:16:43,4603,314094192,LUL,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #9 | esl.gg/anz
29928502,majistoo,#00FF7F,"","","",,esl_dota2,godotCalvin,2018-09-24T08:08:51.060+05:30,13:26,806,314094192,godotCalvin godotCalvin godotCalvin,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #9 | esl.gg/anz
32178518,sas158,#8A2BE2,premium,Prime Gaming,1,,esl_dota2,Kappa,2018-08-05T07:35:49.060+05:30,5:33:35,20015,293255193,too bad they 13k behind Kappa,ESL AU&NZ Championship - Open Cup #3
127686430,azorex,#1E90FF,"","","",,esl_dota2,forsenOMEGA,2018-04-17T11:47:42.569+05:30,2:19:52,8392,251323997,T forsenOMEGA S,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
98015003,arturs24,#0000FF,"","","",,esl_dota2,SwiftRage,2018-05-26T10:58:53.958+05:30,44:13:35,159215,264980287,omg viper stop feeding SwiftRage,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
390384,danog,#008000,premium,Prime Gaming,1,,esl_dota2,Kappa,2018-04-10T14:13:30.225+05:30,4:22:30,15750,248733912,@Steezebeanz why are you on australia's chat Kappa,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
142905103,blindpace,#9ACD32,"","","",,esl_dota2,Kappa,2018-02-24T07:40:08.305+05:30,9:24:05,33845,232108439,#PopPlayEat Kappa,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
88062648,kontrapungt,,"","","",,esl_dota2,:O,2018-02-20T08:59:11.355+05:30,22:46:58,82018,230615480,Synderen has such a brexit accent :O,RERUN: Team Secret vs. EG - Game 2 - Grand Final - ESL One Frankfurt 2015
60672287,roshuran,,"","","",,esl_dota2,PogChamp,2018-03-06T08:33:14.541+05:30,8:32,512,235769792,PogChamp MQ GACS PRIDE PogChamp,ESL AU&NZ Championship - Open Cup #1
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,godotMatino,2018-09-18T08:14:20.645+05:30,16:42,1002,311589433,godotCalvin godotMatino godotFJ godotKouro godotSpit,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
,,,"","","",,esl_dota2,LUL,2018-02-25T01:36:08.426+05:30,27:20:05,98405,232108439,HAIR LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
141859645,paagrio212,#FF0000,"","","",,esl_dota2,TriHard,2018-02-25T06:34:38.276+05:30,32:18:35,116315,232108439,ads ? TriHard,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,PogChamp,2018-08-20T08:28:07.073+05:30,26:10,1570,299604674,-2 PogChamp,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
82227890,butchtiki,#FF0000,"","","",,esl_dota2,PogChamp,2018-02-24T08:08:13.253+05:30,9:52:10,35530,232108439,Midone Tinker PogChamp,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
159362735,redych,,"","","",,esl_dota2,HeyGuys,2018-02-23T02:15:13.429+05:30,27:59:24,100764,231434877,HeyGuys,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
72684250,god_of_ebil,#1E90FF,"","","",,esl_dota2,godotFJ,2018-09-18T08:34:11.017+05:30,36:33,2193,311589433,lets go godotFJ godotMatino godotCalvin godotKouro,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
112359388,slashershot,,"","","",,esl_dota2,LUL,2018-03-20T11:52:03.417+05:30,2:19:02,8342,240772728,should have smoked instantly after that wave LUL,LIVE: ESL AU&NZ Championship - Open Cup #3
61194854,itsjfx,#DAA520,"","","",,esl_dota2,KappaPride,2018-06-17T02:21:08.782+05:30,2:27:44,8864,274116024,cas KappaPride,LIVE: ESL AU&NZ Championship Season 1 Finals - Day 3 - Live from Supanova Sydney
390384,danog,#008000,premium,Prime Gaming,1,,esl_dota2,Kappa,2018-07-22T02:37:58.929+05:30,25:50,1550,287651696,Kappa,LIVE: #ESLAUNZ Championship 2018 Season 2 - Open Qualifier #1 | pro.eslgaming.com/anz
39661077,boo__boo,#18B46B,"","","",,esl_dota2,godotCalvin,2018-09-18T08:52:53.086+05:30,55:15,3315,311589433,godotCalvin,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
60672287,roshuran,,"","","",,esl_dota2,SwiftRage,2018-03-06T09:58:43.004+05:30,1:34:01,5641,235769792,SwiftRage,ESL AU&NZ Championship - Open Cup #1
124379849,dendiere39,,"","","",,esl_dota2,LUL,2018-01-23T04:12:04.321+05:30,33:10:01,119401,220970949,CoL LUL,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
135117905,chinaa_numba_wan,#FF0000,"","","",,esl_dota2,xxxLO,2018-02-24T07:39:40.079+05:30,9:23:37,33817,232108439,xxxGH xxxTY xxxLO,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
107926454,quote_me_if_gorgc_tilted,#00FF7F,premium,Prime Gaming,1,,esl_dota2,Jebaited,2018-01-24T09:05:33.515+05:30,0:34,34,221813658,Jebaited,RERUN: Team Secret vs. CDEC - Semifinal Game 2 - ESL One New York 2015
74839247,dantesaki05,,"","","",,esl_dota2,SeemsGood,2018-02-25T05:20:37.229+05:30,31:04:34,111874,232108439,thanks adblock SeemsGood,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
