i_user_id,i_user_name,i_display_color,i_badge_names,i_badge_titles,i_badge_versions,i_user_status,j_streamer,k_emote_name,t_timestamp,t_time_text,t_seconds,vod_id,chat_message,match_title
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,4Head,2018-09-17T09:25:49.310+05:30,1:29:18,5358,311210319,that was a vision arrow 4Head,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #7 | esl.gg/anz
75079675,disturbed778,#FF69B4,"","","",,esl_dota2,:o,2018-09-03T12:33:39.331+05:30,4:15:56,15356,305305461,I never realised there was an AUS/NZ dota scene! :o,RERUN - Preshow - ESL One Genting 2017
193284937,fleecegg,,"","","",,esl_dota2,NomNom,2018-09-11T08:27:06.496+05:30,31:37,1897,308662231,NomNom,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
101885469,ciobykpk1,#0000FF,"","","",,esl_dota2,FailFish,2018-01-23T04:12:52.598+05:30,33:10:49,119449,220970949,Slacks FailFish,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
60322132,jaeger999,#00FF7F,premium,Prime Gaming,1,,esl_dota2,godotSpit,2018-09-18T10:48:30.304+05:30,2:50:52,10252,311589433,godotSpit godotSpit godotSpit godotSpit,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
134344195,wingsshadow,,"","","",,esl_dota2,TriHard,2018-04-17T11:55:59.492+05:30,2:28:09,8889,251323997,mods are TriHard,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
390384,danog,#008000,"moderator,premium","Moderator,Prime Gaming","1,1",,esl_dota2,LUL,2018-09-24T08:37:48.525+05:30,42:23,2543,314094192,death LUL,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #9 | esl.gg/anz
92047410,tyr_0,#FF0000,"","","",,esl_dota2,LUL,2018-02-22T10:30:06.023+05:30,12:14:17,44057,231434877,LUL,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
39661077,boo__boo,#18B46B,"","","",,esl_dota2,Jebaited,2018-04-10T14:31:43.030+05:30,4:40:43,16843,248733912,i dont remember deleting u but i assume i checked Jebaited,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,godotCalvin,2018-09-18T08:53:01.976+05:30,55:24,3324,311589433,godotCalvin,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
156066546,redchaos95,,"","","",,esl_dota2,Kappa,2018-02-26T13:15:42.647+05:30,14:59:22,53962,232855094,LUL go fb esl why rerun o n this Kappa,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
197937382,quote_me_if_na_sobayed,,"","","",,esl_dota2,LUL,2018-02-26T06:37:08.193+05:30,8:20:48,30048,232855094,yes LUL,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
182789189,noctis_l7,,"","","",,esl_dota2,PogChamp,2018-09-17T08:59:42.799+05:30,1:03:11,3791,311210319,Chat PogChamp,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #7 | esl.gg/anz
162990318,queenoflane,,premium,Prime Gaming,1,,esl_dota2,Kreygasm,2018-05-25T06:53:04.106+05:30,16:07:45,58065,264980287,love falling asleep to purge Kreygasm,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,godotCalvin,2018-09-18T10:44:11.316+05:30,2:46:33,9993,311589433,godotCalvin,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
73521457,flukethehost,#00FF7F,"","","",,esl_dota2,PogChamp,2018-03-06T08:27:32.997+05:30,2:51,171,235769792,AuDota PogChamp,ESL AU&NZ Championship - Open Cup #1
186357450,pastarhasta,,"","","",,esl_dota2,LUL,2018-02-24T05:57:35.975+05:30,7:41:33,27693,232108439,LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
80623684,ryanchow92,,"","","",,esl_dota2,BibleThump,2018-01-23T03:35:23.533+05:30,32:33:20,117200,220970949,can wings regroup BibleThump,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
57159723,andros_dota,#008000,"","","",,esl_dota2,4Head,2018-09-24T08:00:52.592+05:30,5:27,327,314094192,lordboonz 4Head,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #9 | esl.gg/anz
56966030,eternalllzm,#00FFFB,turbo,Turbo,1,,esl_dota2,LUL,2018-05-25T06:19:10.589+05:30,15:33:51,56031,264980287,Saying Twitch emotes on facebook stream LUL,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
77908647,atlasau,#B22222,"","","",,esl_dota2,ResidentSleeper,2018-09-03T11:00:27.320+05:30,2:42:44,9764,305305461,ResidentSleeper,RERUN - Preshow - ESL One Genting 2017
42105708,allisontv_,#FF0000,"","","",,esl_dota2,Kappa,2018-04-10T10:44:03.963+05:30,53:04,3184,248733912,boo lost to fox 3 times Kappa,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
81687814,swordmaster100,#DAA520,premium,Prime Gaming,1,,esl_dota2,PogChamp,2018-02-25T07:45:47.413+05:30,33:29:44,120584,232108439,Sumail PogChamp,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
84601212,aprila322,,"","","",,esl_dota2,LUL,2018-04-10T10:06:54.364+05:30,15:54,954,248733912,LUL sup mai8,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
97479906,fuuken,#FF0000,"","","",,esl_dota2,DansGame,2018-02-24T09:48:50.320+05:30,11:32:47,41567,232108439,DansGame Dota,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
,,#5F9EA0,"","","",,esl_dota2,LUL,2018-04-10T12:15:56.027+05:30,2:24:56,8696,248733912,LUL,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
,,#FF69B4,"","","",,esl_dota2,:D,2018-02-24T10:35:05.241+05:30,12:19:02,44342,232108439,GoThroneGoThrone :D,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
64480167,innocent044,,"","","",,esl_dota2,WutFace,2018-02-22T10:52:55.358+05:30,12:37:06,45426,231434877,Matu WutFace,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
74944902,nzrain_,,"","","",,esl_dota2,cmonBruh,2018-04-17T12:04:59.697+05:30,2:37:09,9429,251323997,cmonBruh RaiseYourTridents,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
143067459,shamlessguy,,"","","",,esl_dota2,VoHiYo,2018-01-23T04:40:44.862+05:30,33:38:42,121122,220970949,EE-sama VoHiYo,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
21558883,dubsys,#00CC00,turbo,Turbo,1,,esl_dota2,LUL,2018-06-17T01:33:26.142+05:30,1:40:02,6002,274116024,nice overlay up top boys LUL,LIVE: ESL AU&NZ Championship Season 1 Finals - Day 3 - Live from Supanova Sydney
98015003,arturs24,#0000FF,"","","",,esl_dota2,Kappa,2018-05-26T10:57:45.397+05:30,44:12:26,159146,264980287,spirits are trash Kappa,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,godotKouro,2018-09-18T10:10:14.906+05:30,2:12:37,7957,311589433,godotKouro godotKouro godotKouro godotKouro godotKouro,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
60125648,thorsrampage,#000000,turbo,Turbo,1,,esl_dota2,SabaPing,2018-02-25T09:16:19.931+05:30,35:00:17,126017,232108439,SabaPing,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
45255234,cent,#7A3D00,"moderator,subscriber,turbo","Moderator,Subscriber,Turbo","1,0,1",,esl_dota2,HeyGuys,2018-04-17T13:15:55.611+05:30,3:48:05,13685,251323997,"I'll be real with you @hoolzq, for spamming my whispers I'm making your 5m ban a Perma. Everyone wave goodbye HeyGuys",RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
167231996,og_made_eg_great_again,#FF69B4,"","","",,esl_dota2,PogChamp,2018-02-20T09:34:47.103+05:30,23:22:34,84154,230615480,2014 PPD PogChamp,RERUN: Team Secret vs. EG - Game 2 - Grand Final - ESL One Frankfurt 2015
143973977,nowanowaru,,"","","",,esl_dota2,LUL,2018-01-23T04:03:54.124+05:30,33:01:51,118911,220970949,@ESL_DOTA2 BEST MINOR LUL,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
216478028,xii_547,,premium,Prime Gaming,1,,esl_dota2,LUL,2018-09-11T11:52:47.337+05:30,3:57:18,14238,308662231,no damage LUL,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
39661077,boo__boo,#18B46B,"","","",,esl_dota2,LUL,2018-09-18T08:26:43.537+05:30,29:05,1745,311589433,oh balla lesh LUL,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
140490336,bringerofsalt,,premium,Prime Gaming,1,,esl_dota2,:),2018-02-27T05:38:48.782+05:30,31:22:28,112948,232855094,ads :),RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
45619815,edde,#FF0000,"","","",,esl_dota2,TriHard,2018-08-05T05:47:04.603+05:30,3:44:50,13490,293255193,TriHard 7 we here,ESL AU&NZ Championship - Open Cup #3
88761137,honky_tonk55,#FF69B4,"","","",,esl_dota2,BibleThump,2018-02-25T07:58:56.081+05:30,33:42:53,121373,232108439,James BibleThump,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
140309366,salvation_141,#8A2BE2,"","","",,esl_dota2,Jebaited,2018-09-11T11:20:12.537+05:30,3:24:43,12283,308662231,he was doing back door Jebaited,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
41086680,digitalxblade,,"","","",,esl_dota2,:),2018-02-25T22:00:47.691+05:30,47:44:44,171884,232108439,they won a lot today :),RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
29928502,majistoo,#00FF7F,"","","",,esl_dota2,godotKouro,2018-09-18T10:30:15.093+05:30,2:32:37,9157,311589433,godotKouro godotKouro godotKouro godotKouro,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
25746152,vasonthespot,#FF7F50,"","","",,esl_dota2,LUL,2018-03-20T09:40:03.249+05:30,7:02,422,240772728,LUL,LIVE: ESL AU&NZ Championship - Open Cup #3
127686430,azorex,#1E90FF,"","","",,esl_dota2,TriHard,2018-04-17T11:48:33.517+05:30,2:20:43,8443,251323997,TriHard dent esports,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
178946045,veiiplays,#00FF7F,"","","",,esl_dota2,TriHard,2018-04-17T11:29:02.998+05:30,2:01:13,7273,251323997,TriHard any daryl's in chat?!,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
196862993,deepbluefrog,,"","","",,esl_dota2,LUL,2018-02-24T09:47:40.188+05:30,11:31:37,41497,232108439,fuuu this channel.. so bad LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
156413600,jlbansao,,"","","",,esl_dota2,LUL,2018-01-23T05:04:59.314+05:30,34:02:56,122576,220970949,Secret Arteezy LUL,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
32178518,sas158,#8A2BE2,"","","",,esl_dota2,godotKouro,2018-09-24T09:04:03.312+05:30,1:08:38,4118,314094192,godotKouro,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #9 | esl.gg/anz
107338696,lex522,#FF0000,"","","",,esl_dota2,NotLikeThis,2018-01-23T04:11:49.932+05:30,33:09:47,119387,220970949,Wtff NotLikeThis NotLikeThis,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
144719529,qoqoqo,,"","","",,esl_dota2,febbyNa,2018-09-03T11:25:00.671+05:30,3:07:17,11237,305305461,febbyNa,RERUN - Preshow - ESL One Genting 2017
77765647,birdy718,#FF0000,"","","",,esl_dota2,Kappa,2018-04-10T10:44:46.977+05:30,53:47,3227,248733912,n9 falling part after aef lan lost Kappa,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
163404393,sintexu,,"","","",,esl_dota2,:),2018-02-24T09:34:06.065+05:30,11:18:03,40683,232108439,:),RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
,,,premium,Prime Gaming,1,,esl_dota2,<3,2018-09-24T08:17:48.054+05:30,22:23,1343,314094192,@lordboonz looking forward to our trip to dreamworld <3 :) Phuc,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #9 | esl.gg/anz
62848622,pa6ota_he_bojlk,,"","","",,esl_dota2,WutFace,2018-02-24T09:04:29.554+05:30,10:48:26,38906,232108439,SNAKES WutFace,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
169546061,2ezgaems,#8A2BE2,"","","",,esl_dota2,DansGame,2018-02-25T00:47:40.985+05:30,26:31:38,95498,232108439,Ads DansGame,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
45255234,cent,#7A3D00,"moderator,subscriber,turbo","Moderator,Subscriber,Turbo","1,0,1",,esl_dota2,<3,2018-04-17T13:13:20.273+05:30,3:45:30,13530,251323997,Sorry. I don't play Dota2 or follow the eSports scene for it much. I just timeout idiots. Wish I could be more helpful with questions <3,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
110998254,periukkera,#AD5252,"","","",,esl_dota2,PogChamp,2018-03-20T09:41:26.567+05:30,8:25,505,240772728,ESL on Twitch PogChamp,LIVE: ESL AU&NZ Championship - Open Cup #3
39661077,boo__boo,#18B46B,"","","",,esl_dota2,Jebaited,2018-04-10T14:50:38.905+05:30,4:59:39,17979,248733912,u think this is like vgj? Jebaited,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,PogChamp,2018-08-20T10:03:50.287+05:30,2:01:53,7313,299604674,fox so fucken good PogChamp,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
66802429,trained_hindu,,"","","",,esl_dota2,PogChamp,2018-02-25T05:34:24.000+05:30,31:18:21,112701,232108439,ACE PogChamp,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
103776806,strix2206,#008000,"","","",,esl_dota2,LUL,2018-01-22T22:32:29.580+05:30,27:30:26,99026,220970949,"lol look at those little chinese guys, i feel sorry for them LUL",RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
117912536,voxter13,#8A2BE2,"","","",,esl_dota2,DansGame,2018-02-24T23:52:52.407+05:30,25:36:49,92209,232108439,DansGame EXPLAIN,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
124326711,hanzeltun,#00FF7F,"","","",,esl_dota2,DendiFace,2018-02-26T06:51:30.853+05:30,8:35:11,30911,232855094,DendiFace,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
,,#00FF7F,"","","",,esl_dota2,admiralB2,2018-02-20T06:45:31.267+05:30,20:33:18,73998,230615480,admiralB1 admiralB2 admiralB3 admiralB4,RERUN: Team Secret vs. EG - Game 2 - Grand Final - ESL One Frankfurt 2015
104853054,josef1124,,"","","",,esl_dota2,Kappa,2018-02-26T08:57:15.242+05:30,10:40:55,38455,232855094,VG wins this series Kappa,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
63116454,looksaganprey,,"","","",,esl_dota2,PogChamp,2018-01-23T04:09:13.567+05:30,33:07:10,119230,220970949,PogChamp,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
74839247,dantesaki05,,"","","",,esl_dota2,BabyRage,2018-02-25T05:21:21.401+05:30,31:05:18,111918,232108439,BabyRage,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
103507391,convictham,,"","","",,esl_dota2,:),2018-02-24T09:32:03.574+05:30,11:16:00,40560,232108439,washed uni :),RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
85829915,illigmar,#FF0000,"","","",,esl_dota2,NotLikeThis,2018-02-25T08:45:49.019+05:30,34:29:46,124186,232108439,this channel is just NotLikeThis,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
40673927,punter75,#DAA520,premium,Prime Gaming,1,,esl_dota2,PogChamp,2018-09-03T12:54:38.410+05:30,4:36:55,16615,305305461,PogChamp alch,RERUN - Preshow - ESL One Genting 2017
173629221,izumisagiri55,,"","","",,esl_dota2,NotLikeThis,2018-01-23T04:09:10.440+05:30,33:07:07,119227,220970949,halal NotLikeThis,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
103196621,the_local_legend,#8A2BE2,"","","",,esl_dota2,LUL,2018-07-22T03:38:35.359+05:30,1:26:26,5186,287651696,LUL,LIVE: #ESLAUNZ Championship 2018 Season 2 - Open Qualifier #1 | pro.eslgaming.com/anz
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,4Head,2018-08-20T08:55:47.830+05:30,53:51,3231,299604674,euls kill 4Head,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
39711205,sliyver,#8A2BE2,"","","",,esl_dota2,FailFish,2018-01-23T10:55:45.942+05:30,39:53:43,143623,220970949,im watching this thinking this is genting FailFish,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
32368414,lihaveitsi_,#8A2BE2,"","","",,esl_dota2,Keepo,2018-04-17T13:07:18.896+05:30,3:39:29,13169,251323997,Is this live Keepo,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
,,,"","","",,esl_dota2,LUL,2018-02-25T23:21:45.500+05:30,1:05:25,3925,232855094,NA LUL,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
45843753,blackholeee,,"","","",,esl_dota2,LUL,2018-01-23T06:21:51.583+05:30,35:19:48,127188,220970949,RERUN LUL,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
25686203,mbappegoatcheese,#9ACD32,"","","",,esl_dota2,envyKappa,2018-02-24T08:26:22.235+05:30,10:10:19,36619,232108439,"to say he's the best offlaner in the world is a bit of an exaggeration, you need to win 2 or more TI to say that envyKappa",RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
80753058,6weetbix,,"","","",,esl_dota2,SabaPing,2018-09-18T10:51:12.255+05:30,2:53:34,10414,311589433,SabaPing aaaaaah phooey SabaPing,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
124592371,lef4zos,,"","","",,esl_dota2,DansGame,2018-01-23T04:15:56.824+05:30,33:13:54,119634,220970949,RERUN DansGame,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
85472701,omnyojii,#00FF7F,"","","",,esl_dota2,:),2018-02-20T10:58:26.787+05:30,24:46:13,89173,230615480,Lets put a smile on that face :),RERUN: Team Secret vs. EG - Game 2 - Grand Final - ESL One Frankfurt 2015
32301466,camyo,#B35919,"","","",,esl_dota2,SoBayed,2018-08-20T09:34:42.768+05:30,1:32:45,5565,299604674,SoBayed,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
29355895,ribrabthepanda,#840B0B,premium,Prime Gaming,1,,esl_dota2,DansGame,2018-02-20T09:36:39.304+05:30,23:24:26,84266,230615480,Explain DansGame,RERUN: Team Secret vs. EG - Game 2 - Grand Final - ESL One Frankfurt 2015
54011273,elvinoo,#A42828,premium,Prime Gaming,1,,esl_dota2,:D,2018-09-11T11:46:20.083+05:30,3:50:51,13851,308662231,wow. the throws! :D standard aussie dota,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
