i_user_id,i_user_name,i_display_color,i_badge_names,i_badge_titles,i_badge_versions,i_user_status,j_streamer,k_emote_name,t_timestamp,t_time_text,t_seconds,vod_id,chat_message,match_title
49895449,dagaz14,#008000,premium,Prime Gaming,1,,esl_dota2,FrankerZ,2018-02-25T05:22:07.790+05:30,31:06:04,111964,232108439,FrankerZ,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
390384,danog,#008000,premium,Prime Gaming,1,,esl_dota2,PogChamp,2018-04-10T13:00:49.627+05:30,3:09:49,11389,248733912,RP PogChamp,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
84679798,helveticastandarddoto,,"","","",,esl_dota2,BrokeBack,2018-01-23T04:03:10.042+05:30,33:01:07,118867,220970949,BrokeBack @ESL_DOTA2,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
120149813,hugh_mungus17,,"","","",,esl_dota2,:(,2018-01-23T03:59:59.740+05:30,32:57:56,118676,220970949,:(,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
41582599,svckondeez,#00FF7F,"","","",,esl_dota2,KappaPride,2018-03-06T10:48:02.112+05:30,2:23:20,8600,235769792,KappaPride,ESL AU&NZ Championship - Open Cup #1
60799496,wazzaa132,#0000FF,"","","",,esl_dota2,BlessRNG,2018-09-11T11:53:53.306+05:30,3:58:24,14304,308662231,BlessRNG BlessRNG N9 *,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
169337545,tam1ng_,#00FF7F,"","","",,esl_dota2,Kappa,2018-02-23T07:46:15.073+05:30,33:30:26,120626,231434877,2-0 optic Kappa,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
36587278,barkmeister,,premium,Prime Gaming,1,,esl_dota2,admiralC,2018-01-24T09:05:34.549+05:30,0:35,35,221813658,admiralC,RERUN: Team Secret vs. CDEC - Semifinal Game 2 - ESL One New York 2015
57159723,andros_dota,#008000,"","","",,esl_dota2,4Head,2018-09-18T09:52:27.615+05:30,1:54:49,6889,311589433,ksy = kys 4Head,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
92250430,playboi_pepito,,"","","",,esl_dota2,godotFJ,2018-09-18T08:34:55.252+05:30,37:17,2237,311589433,come on lady luck godotFJ,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
57159723,andros_dota,#008000,"","","",,esl_dota2,PogChamp,2018-09-17T10:01:29.280+05:30,2:04:58,7498,311210319,ly captain PogChamp,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #7 | esl.gg/anz
107717524,lolva_unaware,,"","","",,esl_dota2,LUL,2018-02-24T08:26:40.669+05:30,10:10:37,36637,232108439,LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
124072467,anomaluna,,"","","",,esl_dota2,LUL,2018-09-11T11:56:05.154+05:30,4:00:36,14436,308662231,What a shit show LUL,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,Jebaited,2018-08-20T08:55:25.348+05:30,53:28,3208,299604674,Jebaited,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
115137643,wikidly,#8A2BE2,premium,Prime Gaming,1,,esl_dota2,PogChamp,2018-03-20T11:20:39.011+05:30,1:47:38,6458,240772728,an ESL event on twitch PogChamp,LIVE: ESL AU&NZ Championship - Open Cup #3
235481680,routeredrum,,"","","",,esl_dota2,kvyzeeHi,2018-08-20T10:01:41.515+05:30,1:59:44,7184,299604674,Crystal Maiden imba hero - not countred kvyzeeHi kvyzeePalm,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
128761515,piztaz,,"","","",,esl_dota2,Jebaited,2018-01-24T09:11:14.688+05:30,6:15,375,221813658,Notifications Jebaited,RERUN: Team Secret vs. CDEC - Semifinal Game 2 - ESL One New York 2015
139551548,steptherapy,#FF0000,"","","",,esl_dota2,TriHard,2018-06-17T01:15:04.581+05:30,1:21:40,4900,274116024,veii TriHard 7,LIVE: ESL AU&NZ Championship Season 1 Finals - Day 3 - Live from Supanova Sydney
80623684,ryanchow92,,"","","",,esl_dota2,LUL,2018-01-23T03:41:28.267+05:30,32:39:25,117565,220970949,hamburg 2017 LUL,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
177126974,youngsavage3c3,#FF7F50,"","","",,esl_dota2,LUL,2018-08-20T09:45:18.425+05:30,1:43:21,6201,299604674,Frost arrow lvl 1 LUL,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
178946045,veiiplays,#00FF7F,"","","",,esl_dota2,TriHard,2018-04-10T15:06:51.270+05:30,5:15:51,18951,248733912,TriHard 7,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
